video,sentence,start,end
sHcHkKChBEE-00_13_27.472-00_13_31.351.mp4,i was describing different areas focused on building relationships with families,00:13:27.472,00:13:31.351
sHcHkKChBEE-00_13_23.427-00_13_27.472.mp4,we need to redefine that differently in a non traditional way,00:13:23.427,00:13:27.472
sHcHkKChBEE-00_13_18.798-00_13_23.427.mp4,all of my experiences have an influence on my views my lens of family inclusion,00:13:18.798,00:13:23.427
sHcHkKChBEE-00_13_11.248-00_13_18.798.mp4,i would watch her work growing up plus there 's my experience as a school administrator as a teacher and a father of three hearing children,00:13:11.248,00:13:18.798
sHcHkKChBEE-00_13_53.039-00_13_58.461.mp4,often we forget when we 're running a school to consider how our families feel when they first come here,00:13:53.039,00:13:58.461
sHcHkKChBEE-00_18_46.750-00_18_57.051.mp4,and of course for me it is an opportunity to showcase tsd and our role in this conference,00:18:46.750,00:18:57.051
sHcHkKChBEE-00_18_57.051-00_19_08.771.mp4,this deaf school is one of the largest in the u.s. what kind of role do you think deaf schools have in the field of deaf education,00:18:57.051,00:19:08.771
sHcHkKChBEE-00_19_08.771-00_19_32.336.mp4,to me deaf schools will always be the heart of deaf education and now more than ever it is important that we maintain the viability of deaf schools and i think we are doing that through collaboration,00:19:08.771,00:19:32.336
SI9dBcTjHvk-00_01_31.382-00_01_51.402.mp4,trudeau 's administration has also shown support for people with disabilities and sign languages with the passage of the accessible canada act this year that also included recognition of asl lsq and indigenous sign languages,00:01:31.382,00:01:51.402
SI9dBcTjHvk-00_01_17.242-00_01_31.382.mp4,but he is hailed as a progressive for making sure canada had their first ever gender balanced cabinet and for his outreach to indigenous communities,00:01:17.242,00:01:31.382
SI9dBcTjHvk-00_00_58.725-00_01_17.242.mp4,trudeau went through two scandals one involving ethical violations and another about his wearing blackface and brownface at social events when he was younger,00:00:58.725,00:01:17.242
SI9dBcTjHvk-00_00_40.372-00_00_58.725.mp4,trudeau 's liberal party won 157 seats which beat out their main rival the conservatives and their leader andrew scheer who had 121 seats,00:00:40.372,00:00:58.725
SI9dBcTjHvk-00_00_35.534-00_00_40.372.mp4,the leader of the party with the most seats is the prime minister,00:00:35.534,00:00:40.372
SI9dBcTjHvk-00_00_25.024-00_00_35.534.mp4,elections work in a different way in canada as people vote for the party rather than for a certain leader,00:00:25.024,00:00:35.534
SI9dBcTjHvk-00_00_06.589-00_00_25.024.mp4,justin trudeau will have a second term as the canadian prime minister after his liberal party won the most seats in parliament,00:00:06.589,00:00:25.024
sHcHkKChBEE-00_21_08.976-00_21_15.731.mp4,the game can be used in the classroom where the teacher can lead a discussion on students experiences and analyze it,00:21:08.976,00:21:15.731
sHcHkKChBEE-00_21_05.221-00_21_08.976.mp4,they can learn from their mistakes and make better choices the next time,00:21:05.221,00:21:08.976
sHcHkKChBEE-00_21_00.592-00_21_05.221.mp4,some players will be curious and purposefully choose something different and see that it 's not a good result,00:21:00.592,00:21:05.221
sHcHkKChBEE-00_20_59.173-00_21_00.592.mp4,that is one example,00:20:59.173,00:21:00.592
sHcHkKChBEE-00_20_54.795-00_20_59.173.mp4,you will have options such as pen and paper using your voice or gestures,00:20:54.795,00:20:59.173
sHcHkKChBEE-00_20_53.751-00_20_54.795.mp4,what do you do,00:20:53.751,00:20:54.795
sHcHkKChBEE-00_20_49.998-00_20_53.751.mp4,you might face a situation like going to a store where there is a communication barrier,00:20:49.998,00:20:53.751
sHcHkKChBEE-00_20_42.490-00_20_49.998.mp4,there is a narrator who will sign situations and you can choose from various options and go down a certain path,00:20:42.490,00:20:49.998
sHcHkKChBEE-00_20_38.694-00_20_42.490.mp4,the game is also a choose your own adventure style,00:20:38.694,00:20:42.490
sHcHkKChBEE-00_21_15.731-00_21_18.818.mp4,they can learn what resources are in their community,00:21:15.731,00:21:18.818
sHcHkKChBEE-00_20_26.974-00_20_38.694.mp4,deafverse will incorporate all of our stories struggles frustrations and successes within our community and in the hearing world with different issues,00:20:26.974,00:20:38.694
sHcHkKChBEE-00_20_15.800-00_20_19.843.mp4,the game we are developing is called deafverse,00:20:15.800,00:20:19.843
sHcHkKChBEE-00_20_15.380-00_20_15.800.mp4,sure,00:20:15.380,00:20:15.800
sHcHkKChBEE-00_20_14.171-00_20_15.380.mp4,can you summarize what it 'll be about,00:20:14.171,00:20:15.380
sHcHkKChBEE-00_20_09.583-00_20_14.171.mp4,he is the gaming coordinator and he will give a presentation about using games in education,00:20:09.583,00:20:14.171
sHcHkKChBEE-00_20_04.286-00_20_09.583.mp4,this is kent turner who is from here in austin tx representing the national deaf center,00:20:04.286,00:20:09.583
sHcHkKChBEE-00_19_46.809-00_19_55.903.mp4,it is a great opportunity to contribute to the deaf ecosystem and i 'm thrilled to be a part of that,00:19:46.809,00:19:55.903
sHcHkKChBEE-00_19_38.093-00_19_46.809.mp4,and i love partnering with the community with universities mainstream schools and austin,00:19:38.093,00:19:46.809
sHcHkKChBEE-00_19_35.673-00_19_38.093.mp4,we are a part of a bigger system,00:19:35.673,00:19:38.093
sHcHkKChBEE-00_19_32.336-00_19_35.673.mp4,we are not isolated to ourselves,00:19:32.336,00:19:35.673
sHcHkKChBEE-00_20_19.843-00_20_26.974.mp4,it means one will be immersed in a universe that has deaf issues deaf culture and deaf community sharing information,00:20:19.843,00:20:26.974
sHcHkKChBEE-00_21_24.740-00_21_25.109.mp4,that s all,00:21:24.740,00:21:25.109
sHcHkKChBEE-00_21_25.109-00_21_26.116.mp4,you have a wonderful weekend,00:21:25.109,00:21:26.116
sHcHkKChBEE-00_21_26.117-00_21_29.162.mp4,see you next week and stay with the light,00:21:26.117,00:21:29.162
sHcHkKChBEE-00_21_29.162-00_21_30.454.mp4,captioned by www.aslcaptions.com,00:21:29.162,00:21:30.454
045-gE1O_hQ-00_02_58.804-00_03_01.556.mp4,it varies from state to state,00:02:58.804,00:03:01.556
nxR1Vng0-E8-00_09_28.484-00_09_33.154.mp4,congratulations to joe for finishing his 40th and last race,00:09:28.484,00:09:33.154
3poB5VELd34-00_00_08.740-00_00_10.039.mp4,hello everyone,00:00:08.740,00:00:10.039
EiPus06oKy0-00_10_16.379-00_10_19.220.mp4,your language,00:10:16.379,00:10:19.220
EiPus06oKy0-00_10_15.000-00_10_16.379.mp4,your life,00:10:15.000,00:10:16.379
EiPus06oKy0-00_10_13.419-00_10_15.000.mp4,sign1news,00:10:13.419,00:10:15.000
EiPus06oKy0-00_10_09.340-00_10_13.419.mp4,remember to like us on facebook and follow us on twitter,00:10:09.340,00:10:13.419
EiPus06oKy0-00_10_07.519-00_10_09.340.mp4,thank you for watching sign1news,00:10:07.519,00:10:09.340
EiPus06oKy0-00_10_06.139-00_10_07.519.mp4,i 'm jethro wooddall,00:10:06.139,00:10:07.519
EiPus06oKy0-00_10_03.519-00_10_06.139.mp4,and those are your top stories for today,00:10:03.519,00:10:06.139
EiPus06oKy0-00_09_40.899-00_09_59.240.mp4,through tears the police chief said in his 27 years in law enforcement the ceremony was the best thing he 's ever witnessed in his career,00:09:40.899,00:09:59.240
3poB5VELd34-00_00_10.039-00_00_12.839.mp4,welcome to sign1news,00:00:10.039,00:00:12.839
EiPus06oKy0-00_09_31.320-00_09_40.899.mp4,she was sworn in and made an honorary officer with the department promising to protect and serve,00:09:31.320,00:09:40.899
EiPus06oKy0-00_09_19.259-00_09_27.200.mp4,but she says she still wants to become a police officer when she grows up,00:09:19.259,00:09:27.200
EiPus06oKy0-00_09_07.299-00_09_19.259.mp4,six-year-old abigail arias has been fighting the disease for two years,00:09:07.299,00:09:19.259
EiPus06oKy0-00_08_59.519-00_09_07.299.mp4,police in texas made a dream come true for a little girl battling cancer,00:08:59.519,00:09:07.299
EiPus06oKy0-00_08_47.879-00_08_51.399.mp4,he will be deported once he completes his sentence,00:08:47.879,00:08:51.399
EiPus06oKy0-00_08_42.360-00_08_47.879.mp4,he will spend six years in federal prison for using puppies to smuggle heroin,00:08:42.360,00:08:47.879
EiPus06oKy0-00_08_31.699-00_08_42.360.mp4,elorez pleaded guilty last year to surgically implanting drugs into the stomachs of the animals,00:08:31.699,00:08:42.360
EiPus06oKy0-00_08_18.540-00_08_31.699.mp4,elorez who worked on behalf of colombian drug traffickers was a fugitive until he was arrested in spain in 2015,00:08:18.540,00:08:31.699
EiPus06oKy0-00_08_12.259-00_08_18.540.mp4,three of the puppies died of a virus contracted after the surgery,00:08:12.259,00:08:18.540
EiPus06oKy0-00_07_43.959-00_08_12.259.mp4,between 2004 and 2005 a veterinarian named andres lopez elorez leased a farm in colombia where he secretly raised dogs and planted bags of liquid heroin into nine puppies to send them to the united states,00:07:43.959,00:08:12.259
EiPus06oKy0-00_09_27.200-00_09_31.320.mp4,so the freeport police department made it happen by hosting a ceremony for arias,00:09:27.200,00:09:31.320
EiPus06oKy0-00_07_19.660-00_07_35.040.mp4,however in light of the allegations of blackmail and extortion pecker says he will launch an investigation and take whatever appropriate actions are necessary,00:07:19.660,00:07:35.040
3poB5VELd34-00_00_12.839-00_00_14.300.mp4,i 'm crystal cousineau,00:00:12.839,00:00:14.300
3poB5VELd34-00_00_22.460-00_00_30.440.mp4,there have been four accidents at school bus stops this week,00:00:22.460,00:00:30.440
3poB5VELd34-00_04_03.719-00_04_07.180.mp4,this is the second court appearance for the 46-year-old suspect,00:04:03.719,00:04:07.180
3poB5VELd34-00_03_45.219-00_04_03.719.mp4,pittsburgh synagogue shooting suspect robert bowers pleaded not guilty to federal charges thursday,00:03:45.219,00:04:03.719
3poB5VELd34-00_03_34.719-00_03_41.740.mp4,the company says it takes harassment seriously and reviews every complaint,00:03:34.719,00:03:41.740
3poB5VELd34-00_03_24.159-00_03_34.719.mp4,the employees are being supported by google ceo sundar pichai,00:03:24.159,00:03:34.719
3poB5VELd34-00_03_03.659-00_03_24.159.mp4,the walkout comes after last week's new york times investigation reported several execs were protected by management even given multimillion dollar severance packages after they were accused of sexual misconduct,00:03:03.659,00:03:24.159
3poB5VELd34-00_02_49.169-00_03_03.659.mp4,according to social media posts workers conducted an old fashioned walkout just after 11 am at nearly two dozen offices around the world,00:02:49.169,00:03:03.659
3poB5VELd34-00_02_41.979-00_02_49.169.mp4,they 're upset with how their bosses have dealt with sexual harassment issues,00:02:41.979,00:02:49.169
3poB5VELd34-00_02_28.319-00_02_41.979.mp4,google may be rated as one of the best places to work but google employees around the world walked off the job thursday,00:02:28.319,00:02:41.979
3poB5VELd34-00_02_09.199-00_02_24.900.mp4,the driver 24-year-old alyssa shepherd faces three counts of reckless homicide and a misdemeanor of passing a school bus with the arm extended,00:02:09.199,00:02:24.900
3poB5VELd34-00_00_14.300-00_00_17.300.mp4,here are your top stories for today,00:00:14.300,00:00:17.300
3poB5VELd34-00_01_53.519-00_02_09.199.mp4,and in rochester indiana the school district is relocating the bus stop where three siblings were killed after being hit by a pickup truck,00:01:53.519,00:02:09.199
3poB5VELd34-00_01_36.519-00_01_49.420.mp4,louisville police tell us the 11 and 13-year-olds were crossing the street to get to the bus stop when they were hit,00:01:36.519,00:01:49.420
3poB5VELd34-00_01_26.030-00_01_36.519.mp4,in kentucky police are looking for the driver of a car that struck two boys wednesday morning,00:01:26.030,00:01:36.519
3poB5VELd34-00_01_16.549-00_01_26.030.mp4,twenty-two-year-old hunter newman is now facing charges of aggravated assault,00:01:16.549,00:01:26.030
3poB5VELd34-00_01_05.810-00_01_16.549.mp4,the school district said the bus was properly stopped when it happened,00:01:05.810,00:01:16.549
3poB5VELd34-00_00_53.070-00_01_05.810.mp4,wednesday morning in mississippi nine-year-old dalen thomas was killed while walking to his school bus,00:00:53.070,00:01:05.810
3poB5VELd34-00_00_48.640-00_00_53.070.mp4,the driver is in custody,00:00:48.640,00:00:53.070
3poB5VELd34-00_00_43.439-00_00_48.640.mp4,police say one of the children is in critical condition,00:00:43.439,00:00:48.640
3poB5VELd34-00_00_35.619-00_00_43.439.mp4,three children and two adults were hit by a car while waiting at a school bus stop,00:00:35.619,00:00:43.439
3poB5VELd34-00_00_30.440-00_00_35.619.mp4,the latest incident happened thursday morning in tampa florida,00:00:30.440,00:00:35.619
3poB5VELd34-00_01_49.420-00_01_53.519.mp4,at last check the two boys were stable,00:01:49.420,00:01:53.519
3poB5VELd34-00_04_07.180-00_04_16.339.mp4,yesterday a federal grand jury indicted him on 44 federal charges,00:04:07.180,00:04:16.339
EiPus06oKy0-00_07_01.620-00_07_19.660.mp4,david pecker who heads ami says he thought the national enquirer and bezos were in good faith negotiations to resolve the matter,00:07:01.620,00:07:19.660
EiPus06oKy0-00_05_34.279-00_06_13.420.mp4,amazon ceo and washington post owner jeff bezos is accusing the national enquirer's parent company american media inc. of extortion and blackmail,00:05:34.279,00:06:13.420
EiPus06oKy0-00_00_28.379-00_00_30.339.mp4,i 'm jethro wooddall,00:00:28.379,00:00:30.339
EiPus06oKy0-00_00_26.640-00_00_28.300.mp4,welcome to sign1news,00:00:26.640,00:00:28.300
EiPus06oKy0-00_00_25.160-00_00_26.640.mp4,hello everyone,00:00:25.160,00:00:26.640
V_MIbTMsODc-00_09_50.620-00_09_54.279.mp4,your language,00:09:50.620,00:09:54.279
V_MIbTMsODc-00_09_48.919-00_09_50.620.mp4,your life,00:09:48.919,00:09:50.620
V_MIbTMsODc-00_09_45.899-00_09_48.919.mp4,sign1news,00:09:45.899,00:09:48.919
V_MIbTMsODc-00_09_39.720-00_09_45.899.mp4,remember to like us on facebook and follow us on twitter,00:09:39.720,00:09:45.899
V_MIbTMsODc-00_09_36.419-00_09_39.720.mp4,thank you for watching sign1news,00:09:36.419,00:09:39.720
V_MIbTMsODc-00_09_35.080-00_09_36.419.mp4,i 'm candace jones,00:09:35.080,00:09:36.419
EiPus06oKy0-00_00_30.339-00_00_33.240.mp4,here are your top stories for today,00:00:30.339,00:00:33.240
V_MIbTMsODc-00_09_32.019-00_09_35.080.mp4,and those are your top stories for today,00:09:32.019,00:09:35.080
V_MIbTMsODc-00_09_19.100-00_09_23.279.mp4,so what were they trying to buy,00:09:19.100,00:09:23.279
V_MIbTMsODc-00_08_59.700-00_09_01.600.mp4,take a look,00:08:59.700,00:09:01.600
V_MIbTMsODc-00_08_46.960-00_08_59.700.mp4,surveillance video shows a woman crawling into a ceiling vent to get away but she crash landed through the ceiling instead,00:08:46.960,00:08:59.700
V_MIbTMsODc-00_08_41.480-00_08_46.960.mp4,unfortunately their escape plan fell through -- literally,00:08:41.480,00:08:46.960
V_MIbTMsODc-00_08_31.199-00_08_41.480.mp4,a couple in canada is arrested after trying to use a stolen credit card at a convenience store in alberta,00:08:31.199,00:08:41.480
V_MIbTMsODc-00_07_58.199-00_08_27.399.mp4,on the album drake seems to reference tensions with the boy 's mother saying hopefully by the time you hear this your mother and i will have come around instead of always cutting each other down,00:07:58.199,00:08:27.399
V_MIbTMsODc-00_07_45.779-00_07_58.199.mp4,the mother is reportedly a french artist and former adult film star,00:07:45.779,00:07:58.199
V_MIbTMsODc-00_07_30.100-00_07_45.779.mp4,it has 25 tracks including march 14 where he addresses rumors of secretly having a son,00:07:30.100,00:07:45.779
V_MIbTMsODc-00_07_19.980-00_07_30.100.mp4,he released his latest album scorpion thursday,00:07:19.980,00:07:30.100
V_MIbTMsODc-00_09_23.279-00_09_28.080.mp4,the store owner says just a can of soda,00:09:23.279,00:09:28.080
EiPus06oKy0-00_06_13.420-00_07_01.620.mp4,bezos says he received an email from ami 's chief content officer which threatened to release personal messages and intimate photos between bezos and lauren sanchez the woman the enquirer claimed he was having an affair with if bezos did n't kill a washington post story on how the national enquirer obtained private text messages between him and his girlfriend,00:06:13.420,00:07:01.620
